21ur-2184,36,n.d.
21ur-2185,14,n.d.
21ur-2186,17,not enriched (score: 1)
21ur-2187,569,female (score: 5)
21ur-2188,135,male (score: -7)
21ur-2189,10,male (score: -7)
21ur-219,167,male (score: -20)
21ur-2190,4,male (score: -14)
21ur-2191,214,not enriched (score: 0)
21ur-2192,134,not enriched (score: -2)
21ur-2193,23,female (score: 4)
21ur-2194,40,not enriched (score: 0)
21ur-2195,5,not enriched (score: 1)
21ur-2196,53,not enriched (score: 2)
21ur-2197,50,male (score: -13)
21ur-2198,210,male (score: -7)
21ur-2199,193,not enriched (score: 0)
21ur-22,5,male (score: -11)
21ur-220,3,male (score: -8)
21ur-2200,790,male (score: -3)
21ur-2201,n.d.,not enriched (score: 2)
21ur-2202,182,male (score: -12)
21ur-2203,78,male (score: -5)
21ur-2204,n.d.,male (score: -3)
21ur-2205,36,male (score: -4)
21ur-2206,21,male (score: -8)
21ur-2207,1373,male (score: -13)
21ur-2208,128,male (score: -13)
21ur-2209,233,not enriched (score: 1)
21ur-221,58,male (score: -18)
21ur-2210,172,male (score: -5)
21ur-2211,260,male (score: -17)
21ur-2212,2,not enriched (score: -2)
21ur-2213,6,female (score: 3)
21ur-2214,3,not enriched (score: 1)
21ur-2215,46,not enriched (score: -2)
21ur-2216,22,not enriched (score: 2)
21ur-2217,28,male (score: -7)
21ur-2218,4,male (score: -6)
21ur-2219,28,male (score: -7)
21ur-222,22,female (score: 3)
21ur-2220,34,not enriched (score: -2)
21ur-2221,48,male (score: -13)
21ur-2222,193,male (score: -3)
21ur-2223,86,male (score: -8)
21ur-2224,28,male (score: -10)
21ur-2225,7,male (score: -5)
21ur-2226,127,male (score: -13)
21ur-2227,3,not enriched (score: -2)
21ur-2228,22,female (score: 4)
21ur-2229,30,n.d.
21ur-223,47,male (score: -10)
21ur-2230,101,male (score: -11)
21ur-2231,49,not enriched (score: -1)
21ur-2232,1244,male (score: -4)
21ur-2233,679,not enriched (score: -1)
21ur-2234,n.d.,male (score: -7)
21ur-2235,7,female (score: 5)
21ur-2236,30,not enriched (score: -2)
21ur-2237,25,male (score: -12)
21ur-2238,27,male (score: -12)
21ur-2239,9,male (score: -3)
21ur-224,21,male (score: -9)
21ur-2240,142,male (score: -14)
21ur-2241,43,male (score: -10)
21ur-2242,227,male (score: -3)
21ur-2243,361,female (score: 4)
21ur-2244,39,not enriched (score: 0)
21ur-2245,214,male (score: -5)
21ur-2246,1,not enriched (score: 1)
21ur-2247,1,not enriched (score: 0)
21ur-2248,104,male (score: -13)
21ur-2249,n.d.,not enriched (score: 2)
21ur-225,1458,male (score: -11)
21ur-2250,2,male (score: -3)
21ur-2251,97,female (score: 6)
21ur-2252,265,n.d.
21ur-2253,3,not enriched (score: -1)
21ur-2254,n.d.,male (score: -16)
21ur-2255,43,male (score: -9)
21ur-2256,259,male (score: -14)
21ur-2257,9,male (score: -14)
21ur-2258,1,male (score: -10)
21ur-2259,2,male (score: -3)
21ur-226,394,female (score: 3)
21ur-2260,1,male (score: -9)
21ur-2261,44,not enriched (score: -1)
21ur-2262,63,male (score: -12)
21ur-2263,250,male (score: -13)
21ur-2264,107,not enriched (score: -1)
21ur-2265,4,male (score: -15)
21ur-2266,189,male (score: -8)
21ur-2267,0,n.d.
21ur-2268,141,male (score: -21)
21ur-2269,3,male (score: -11)
21ur-227,98,female (score: 4)
21ur-2270,51,not enriched (score: -2)
21ur-2271,n.d.,male (score: -8)
21ur-2272,141,male (score: -9)
21ur-2273,127,not enriched (score: 0)
21ur-2274,n.d.,male (score: -16)
21ur-2275,678,female (score: 4)
21ur-2276,45,male (score: -10)
21ur-2277,6,male (score: -10)
21ur-2278,14,male (score: -10)
21ur-2279,n.d.,male (score: -5)
21ur-228,7,not enriched (score: 1)
21ur-2280,6,male (score: -7)
21ur-2281,0,n.d.
21ur-2282,7,not enriched (score: 2)
21ur-2283,0,not enriched (score: -1)
21ur-2284,19,female (score: 6)
21ur-2285,187,male (score: -5)
21ur-2286,991,male (score: -4)
21ur-2287,64,male (score: -11)
21ur-2288,105,male (score: -14)
21ur-2289,537,male (score: -8)
21ur-229,104,not enriched (score: -1)
21ur-2290,299,not enriched (score: 1)
21ur-2291,32,not enriched (score: -1)
21ur-2292,58,not enriched (score: 0)
21ur-2293,192,male (score: -10)
21ur-2294,9,male (score: -9)
21ur-2295,12,male (score: -8)
21ur-2296,15,male (score: -15)
21ur-2297,292,male (score: -14)
21ur-2298,159,male (score: -11)
21ur-2299,n.d.,male (score: -11)
21ur-23,38,male (score: -12)
21ur-230,21,male (score: -11)
21ur-2300,448,male (score: -7)
21ur-2301,3,n.d.
21ur-2302,132,not enriched (score: 2)
21ur-2303,0,male (score: -5)
21ur-2304,7,male (score: -12)
21ur-2305,158,female (score: 5)
21ur-2306,151,male (score: -8)
21ur-2307,222,n.d.
21ur-2308,1281,not enriched (score: 2)
21ur-2309,439,not enriched (score: -1)
21ur-231,23,male (score: -13)
21ur-2310,27,male (score: -11)
21ur-2311,41,male (score: -10)
21ur-2312,5,female (score: 5)
21ur-2313,27,male (score: -6)
21ur-2314,1185,not enriched (score: 0)
21ur-2315,n.d.,not enriched (score: -2)
21ur-2316,181,female (score: 3)
21ur-2317,9,not enriched (score: -1)
21ur-2318,46,female (score: 4)
21ur-2319,181,male (score: -5)
21ur-232,164,not enriched (score: -2)
21ur-2320,25,male (score: -13)
21ur-2321,53,male (score: -11)
21ur-2322,34,male (score: -3)
21ur-2323,32,male (score: -9)
21ur-2324,356,male (score: -17)
21ur-2325,304,male (score: -21)
21ur-2326,95,male (score: -5)
21ur-2327,n.d.,male (score: -13)
21ur-2328,6,not enriched (score: -2)
21ur-2329,121,male (score: -3)
21ur-233,10,male (score: -17)
21ur-2330,10,male (score: -4)
21ur-2331,78,male (score: -8)
21ur-2332,36,male (score: -11)
21ur-2333,8,not enriched (score: -1)
21ur-2334,3,male (score: -7)
21ur-2335,8,not enriched (score: 0)
21ur-2336,35,male (score: -6)
21ur-2337,51,male (score: -5)
21ur-2338,0,male (score: -5)
21ur-2339,1,not enriched (score: 2)
21ur-234,9,female (score: 3)
21ur-2340,232,male (score: -16)
21ur-2341,390,male (score: -18)
21ur-2342,n.d.,not enriched (score: 0)
21ur-2343,11,male (score: -16)
21ur-2344,412,n.d.
21ur-2345,46,male (score: -7)
21ur-2346,61,male (score: -10)
21ur-2347,148,male (score: -12)
21ur-2348,45,not enriched (score: -1)
21ur-2349,37,male (score: -13)
21ur-235,157,not enriched (score: 2)
21ur-2350,n.d.,female (score: 8)
21ur-2351,538,male (score: -7)
21ur-2352,323,not enriched (score: 0)
21ur-2353,19,male (score: -12)
21ur-2354,31,male (score: -8)
21ur-2355,43,male (score: -4)
21ur-2356,284,female (score: 3)
21ur-2357,n.d.,female (score: 4)
21ur-2358,526,male (score: -21)
21ur-2359,84,male (score: -13)
21ur-236,54,not enriched (score: 1)
21ur-2360,227,not enriched (score: 0)
21ur-2361,240,not enriched (score: -1)
21ur-2362,63,male (score: -10)
21ur-2363,80,not enriched (score: 2)
21ur-2364,14,female (score: 4)
21ur-2365,180,not enriched (score: 0)
21ur-2366,3,male (score: -11)
21ur-2367,55,male (score: -4)
21ur-2368,n.d.,female (score: 3)
21ur-2369,46,male (score: -11)
21ur-237,11,male (score: -13)
21ur-2370,31,male (score: -3)
21ur-2371,13,female (score: 4)
21ur-2372,43,female (score: 5)
21ur-2373,102,not enriched (score: 1)
21ur-2374,43,not enriched (score: 2)
21ur-2375,2,female (score: 4)
21ur-2376,177,male (score: -3)
21ur-2377,34,male (score: -5)
21ur-2378,65,female (score: 4)
21ur-2379,64,n.d.
21ur-238,616,male (score: -16)
21ur-2380,79,female (score: 7)
21ur-2381,54,male (score: -13)
21ur-2382,10,male (score: -9)
21ur-2383,160,male (score: -4)
21ur-2384,3,female (score: 6)
21ur-2385,206,female (score: 8)
21ur-2386,32,female (score: 6)
21ur-2387,29,male (score: -15)
21ur-2388,53,male (score: -7)
21ur-2389,118,male (score: -15)
21ur-239,58,not enriched (score: -2)
21ur-2390,1,male (score: -9)
21ur-2391,476,female (score: 5)
21ur-2392,71,male (score: -8)
21ur-2393,169,male (score: -6)
21ur-2394,2,male (score: -11)
21ur-2395,11,female (score: 3)
21ur-2396,2,not enriched (score: -2)
21ur-2397,3,male (score: -14)
21ur-2398,1,male (score: -10)
21ur-2399,25,male (score: -3)
21ur-24,952,male (score: -11)
21ur-240,n.d.,male (score: -4)
21ur-2400,51,male (score: -15)
21ur-2401,n.d.,female (score: 8)
21ur-2402,6,female (score: 3)
21ur-2403,28,male (score: -4)
21ur-2404,105,female (score: 3)
21ur-2405,70,female (score: 5)
21ur-2406,51,not enriched (score: -2)
21ur-2407,23,not enriched (score: 1)
21ur-2408,156,not enriched (score: 1)
21ur-2409,34,male (score: -5)
21ur-241,921,not enriched (score: 1)
21ur-2410,8,not enriched (score: -2)
21ur-2411,35,male (score: -3)
21ur-2412,769,male (score: -13)
21ur-2413,264,not enriched (score: 1)
21ur-2414,29,male (score: -19)
21ur-2415,4,not enriched (score: -1)
21ur-2416,305,male (score: -3)
21ur-2417,4,male (score: -4)
21ur-2418,65,female (score: 3)
21ur-2419,n.d.,male (score: -9)
21ur-242,132,male (score: -3)
21ur-2420,74,male (score: -4)
21ur-2421,3,male (score: -11)
21ur-2422,139,male (score: -12)
21ur-2423,115,male (score: -5)
21ur-2424,6,male (score: -11)
21ur-2425,13,male (score: -13)
21ur-2426,10,male (score: -13)
21ur-2427,3,male (score: -12)
21ur-2428,63,not enriched (score: -2)
21ur-2429,8,not enriched (score: -2)
21ur-243,1,not enriched (score: 0)
21ur-2430,5,male (score: -12)
21ur-2431,41,not enriched (score: -1)
21ur-2432,9,not enriched (score: 2)
21ur-2433,52,female (score: 4)
21ur-2434,7,male (score: -6)
21ur-2435,275,male (score: -5)
21ur-2436,32,not enriched (score: 1)
21ur-2437,44,male (score: -11)
21ur-2438,46,female (score: 4)
21ur-2439,299,female (score: 5)
21ur-244,83,male (score: -12)
21ur-2440,9,female (score: 4)
21ur-2441,72,not enriched (score: 2)
21ur-2442,6,male (score: -11)
21ur-2443,394,female (score: 4)
21ur-2444,n.d.,female (score: 4)
21ur-2445,25,female (score: 7)
21ur-2446,18,not enriched (score: -1)
21ur-2447,203,not enriched (score: 0)
21ur-2448,18,male (score: -9)
21ur-2449,1,male (score: -12)
21ur-245,n.d.,male (score: -4)
21ur-2450,3,male (score: -11)
21ur-2451,4,male (score: -8)
21ur-2452,10,not enriched (score: -1)
21ur-2453,n.d.,male (score: -7)
21ur-2454,n.d.,male (score: -7)
21ur-2455,30,female (score: 3)
21ur-2456,52,male (score: -7)
21ur-2457,1,female (score: 7)
21ur-2458,105,not enriched (score: 0)
21ur-2459,267,not enriched (score: 1)
21ur-246,45,male (score: -8)
21ur-2460,95,male (score: -8)
21ur-2461,106,male (score: -8)
21ur-2462,109,male (score: -8)
21ur-2463,n.d.,male (score: -6)
21ur-2464,70,male (score: -10)
21ur-2465,12,male (score: -17)
21ur-2466,n.d.,female (score: 3)
21ur-2467,149,not enriched (score: 1)
21ur-2468,36,male (score: -3)
21ur-247,94,female (score: 7)
21ur-2470,24,male (score: -15)
21ur-2471,89,not enriched (score: 1)
21ur-2472,273,female (score: 10)
21ur-2473,37,not enriched (score: -1)
21ur-2474,44,not enriched (score: -1)
21ur-2475,3072,male (score: -8)
21ur-2476,241,male (score: -10)
21ur-2477,16,not enriched (score: 2)
21ur-2478,33,female (score: 7)
21ur-2479,208,not enriched (score: 2)
21ur-248,11,male (score: -6)
21ur-2480,n.d.,male (score: -10)
21ur-2481,13,not enriched (score: 0)
21ur-2482,62,male (score: -15)
21ur-2483,n.d.,male (score: -11)
21ur-2484,43,not enriched (score: -2)
21ur-2485,19,male (score: -12)
21ur-2486,1292,male (score: -10)
21ur-2487,109,male (score: -4)
21ur-2488,168,male (score: -14)
21ur-2489,n.d.,male (score: -10)
21ur-249,0,n.d.
21ur-2490,332,not enriched (score: 2)
21ur-2491,293,not enriched (score: -2)
21ur-2492,184,male (score: -21)
21ur-2493,36,male (score: -10)
21ur-2494,3,not enriched (score: 0)
21ur-2495,85,male (score: -11)
21ur-2496,33,female (score: 5)
21ur-2497,13,male (score: -4)
21ur-2498,144,not enriched (score: 0)
21ur-2499,16,male (score: -9)
21ur-25,50,male (score: -4)
21ur-250,5,not enriched (score: 1)
21ur-2500,66,male (score: -10)
21ur-2501,22,male (score: -3)
21ur-2502,39,female (score: 5)
21ur-2503,6,female (score: 5)
21ur-2504,n.d.,male (score: -13)
21ur-2505,71,male (score: -15)
21ur-2507,14,not enriched (score: -1)
21ur-2508,28,male (score: -6)
21ur-2509,n.d.,male (score: -10)
21ur-251,1232,male (score: -19)
21ur-2510,114,female (score: 6)
21ur-2511,18,male (score: -11)
21ur-2512,n.d.,not enriched (score: 2)
21ur-2513,34,male (score: -13)
21ur-2514,n.d.,male (score: -11)
21ur-2515,26,male (score: -12)
21ur-2516,585,male (score: -4)
21ur-2517,97,male (score: -6)
21ur-2518,47,not enriched (score: 2)
21ur-2519,81,male (score: -4)
21ur-2520,14,n.d.
21ur-2521,16,male (score: -7)
21ur-2522,4,male (score: -9)
21ur-2523,153,male (score: -6)
21ur-2524,n.d.,male (score: -9)
21ur-2525,157,male (score: -8)
21ur-2526,84,not enriched (score: 1)
21ur-2527,98,male (score: -13)
21ur-2528,8,female (score: 3)
21ur-2529,2,male (score: -9)
21ur-253,247,male (score: -17)
21ur-2530,61,female (score: 7)
21ur-2531,45,female (score: 3)
21ur-2532,n.d.,not enriched (score: 0)
21ur-2533,92,male (score: -8)
21ur-2534,0,n.d.
21ur-2535,962,male (score: -11)
21ur-2536,108,male (score: -14)
21ur-2537,0,female (score: 9)
21ur-2538,171,female (score: 4)
21ur-2539,53,male (score: -15)
21ur-254,100,not enriched (score: 2)
21ur-2540,96,male (score: -17)
21ur-2541,62,not enriched (score: -2)
21ur-2542,16,male (score: -4)
21ur-2543,511,female (score: 5)
21ur-2544,167,male (score: -4)
21ur-2545,118,female (score: 3)
21ur-2546,87,not enriched (score: 2)
21ur-2547,143,male (score: -9)
21ur-2548,517,male (score: -14)
21ur-2549,100,male (score: -7)
21ur-255,9,male (score: -5)
21ur-2550,17,female (score: 3)
21ur-2551,119,male (score: -14)
21ur-2553,36,male (score: -17)
21ur-2554,253,not enriched (score: -2)
21ur-2555,n.d.,male (score: -17)
21ur-2556,31,male (score: -17)
21ur-2557,24,female (score: 9)
21ur-2558,2,male (score: -8)
21ur-2559,51,male (score: -8)
21ur-256,n.d.,male (score: -11)
21ur-2560,169,male (score: -10)
21ur-2561,16,not enriched (score: 0)
21ur-2562,53,not enriched (score: 0)
21ur-2563,21,female (score: 5)
21ur-2564,4,female (score: 3)
21ur-2565,43,male (score: -6)
21ur-2566,137,male (score: -3)
21ur-2567,n.d.,female (score: 3)
21ur-2568,20,male (score: -13)
21ur-2569,1948,male (score: -10)
21ur-257,76,female (score: 5)
21ur-2570,n.d.,male (score: -7)
21ur-2571,11,male (score: -15)
21ur-2572,413,male (score: -14)
21ur-2573,80,male (score: -9)
21ur-2574,1096,male (score: -4)
21ur-2575,144,male (score: -20)
21ur-2576,41,female (score: 3)
21ur-2577,14,male (score: -12)
21ur-2578,114,male (score: -11)
21ur-2579,189,male (score: -13)
21ur-258,58,female (score: 4)
21ur-2580,4,male (score: -7)
21ur-2581,16,male (score: -4)
21ur-2582,1684,female (score: 5)
21ur-2583,24,male (score: -12)
21ur-2584,241,female (score: 3)
21ur-2585,13,not enriched (score: -2)
21ur-2586,570,male (score: -14)
21ur-2587,61,not enriched (score: -1)
21ur-2588,85,male (score: -6)
21ur-2589,43,male (score: -3)
21ur-259,67,female (score: 4)
21ur-2590,28,male (score: -13)
21ur-2591,1,not enriched (score: -1)
21ur-2592,112,male (score: -11)
21ur-2593,128,female (score: 3)
21ur-2594,64,male (score: -3)
21ur-2595,11,male (score: -8)
21ur-2596,22,male (score: -13)
21ur-2597,55,male (score: -13)
21ur-2598,14,not enriched (score: 0)
21ur-2599,63,male (score: -14)
21ur-26,n.d.,male (score: -12)
21ur-260,10,female (score: 11)
21ur-2600,207,male (score: -8)
21ur-2601,23,male (score: -13)
21ur-2602,164,not enriched (score: -1)
21ur-2603,259,not enriched (score: 1)
21ur-2604,66,male (score: -9)
21ur-2605,3,not enriched (score: -2)
21ur-2606,12,n.d.
21ur-2607,4,male (score: -6)
21ur-2608,232,male (score: -15)
21ur-2609,228,male (score: -4)
21ur-261,3,n.d.
21ur-2610,5,not enriched (score: 0)
21ur-2611,4,male (score: -9)
21ur-2612,444,not enriched (score: 0)
21ur-2613,3,male (score: -12)
21ur-2614,1,male (score: -10)
21ur-2615,29,male (score: -12)
21ur-2616,80,male (score: -13)
21ur-2617,3,not enriched (score: 0)
21ur-2618,n.d.,female (score: 4)
21ur-2619,76,male (score: -7)
21ur-262,22,male (score: -9)
21ur-2620,235,male (score: -19)
21ur-2621,139,not enriched (score: -2)
21ur-2622,100,male (score: -16)
21ur-2623,79,male (score: -4)
21ur-2624,6,male (score: -13)
21ur-2625,109,male (score: -19)
21ur-2626,3,not enriched (score: 0)
21ur-2627,0,female (score: 8)
21ur-2628,101,not enriched (score: 0)
21ur-2629,131,female (score: 4)
21ur-263,4,male (score: -11)
21ur-2630,150,not enriched (score: 2)
21ur-2631,6,male (score: -6)
21ur-2632,264,not enriched (score: -1)
21ur-2633,8,male (score: -11)
21ur-2634,250,not enriched (score: -1)
21ur-2635,53,male (score: -6)
21ur-2636,57,male (score: -9)
21ur-2637,1260,male (score: -16)
21ur-2638,462,male (score: -3)
21ur-2639,1090,not enriched (score: -2)
21ur-264,14,male (score: -4)
21ur-2640,27,male (score: -15)
21ur-2641,1471,female (score: 5)
21ur-2642,8,male (score: -3)
21ur-2643,5,female (score: 12)
21ur-2644,411,female (score: 4)
21ur-2645,6,not enriched (score: -2)
21ur-2646,72,male (score: -8)
21ur-2647,81,male (score: -16)
21ur-2648,198,not enriched (score: -2)
21ur-2649,0,male (score: -3)
21ur-265,44,not enriched (score: -1)
21ur-2650,364,male (score: -3)
21ur-2651,14,male (score: -10)
21ur-2652,2,male (score: -13)
21ur-2653,32,male (score: -8)
21ur-2654,81,not enriched (score: 1)
21ur-2655,3,not enriched (score: -1)
21ur-2656,742,male (score: -19)
21ur-2657,14,male (score: -8)
21ur-2659,18,male (score: -12)
21ur-266,34,male (score: -12)
21ur-2660,66,not enriched (score: -2)
21ur-2661,36,not enriched (score: 2)
21ur-2662,74,female (score: 7)
21ur-2663,n.d.,male (score: -3)
21ur-2664,n.d.,male (score: -6)
21ur-2665,4,male (score: -5)
21ur-2666,140,male (score: -17)
21ur-2667,24,male (score: -10)
21ur-2668,94,male (score: -11)
21ur-2669,123,not enriched (score: 1)
21ur-267,3,not enriched (score: 0)
21ur-2670,200,n.d.
21ur-2671,106,female (score: 7)
21ur-2672,8,male (score: -7)
21ur-2673,1,male (score: -11)
21ur-2674,23,male (score: -8)
21ur-2675,163,not enriched (score: 1)
21ur-2676,63,not enriched (score: -2)
21ur-2677,52,male (score: -10)
21ur-2678,38,male (score: -8)
21ur-2679,10,female (score: 7)
21ur-268,18,male (score: -17)
21ur-2680,3,not enriched (score: -1)
21ur-2681,21,male (score: -12)
21ur-2682,91,not enriched (score: 2)
21ur-2683,271,not enriched (score: -2)
21ur-2684,10,male (score: -11)
21ur-2685,183,male (score: -7)
21ur-2686,1582,not enriched (score: -1)
21ur-2687,10,male (score: -3)
21ur-2688,57,male (score: -7)
21ur-2689,345,female (score: 3)
21ur-269,22,male (score: -4)
21ur-2690,16,male (score: -15)
21ur-2691,0,female (score: 9)
21ur-2692,n.d.,male (score: -7)
21ur-2693,77,not enriched (score: -2)
21ur-2694,81,male (score: -8)
21ur-2695,12,not enriched (score: -1)
21ur-2696,n.d.,female (score: 10)
21ur-2697,1,female (score: 4)
21ur-2698,295,female (score: 4)
21ur-2699,17,male (score: -11)
21ur-27,29,male (score: -13)
21ur-2700,8,male (score: -12)
21ur-2701,n.d.,male (score: -14)
21ur-2702,19,male (score: -9)
21ur-2703,132,not enriched (score: 1)
21ur-2704,5,female (score: 9)
21ur-2705,107,not enriched (score: -2)
21ur-2706,81,female (score: 3)
21ur-2707,30,male (score: -4)
21ur-2708,68,male (score: -3)
21ur-2709,105,not enriched (score: -1)
21ur-271,111,not enriched (score: -1)
21ur-2710,97,female (score: 4)
21ur-2711,9,male (score: -6)
21ur-2712,73,male (score: -15)
21ur-2713,6,male (score: -17)
21ur-2714,18,male (score: -4)
21ur-2715,268,male (score: -14)
21ur-2716,569,not enriched (score: -2)
21ur-2717,7,male (score: -10)
21ur-2718,12,female (score: 4)
21ur-2719,223,male (score: -7)
21ur-272,25,male (score: -4)
21ur-2720,n.d.,female (score: 6)
21ur-2721,2745,male (score: -17)
21ur-2722,30,not enriched (score: 1)
21ur-2723,68,male (score: -8)
21ur-2724,68,male (score: -12)
21ur-2725,140,female (score: 4)
21ur-2726,16,male (score: -10)
21ur-2727,21,male (score: -12)
21ur-2728,108,not enriched (score: 2)
21ur-2729,197,male (score: -9)
21ur-273,8,male (score: -9)
21ur-2730,171,male (score: -13)
21ur-2731,294,male (score: -18)
21ur-2732,138,not enriched (score: -2)
21ur-2733,33,male (score: -8)
21ur-2734,7,male (score: -10)
21ur-2735,40,female (score: 14)
21ur-2736,126,not enriched (score: 1)
21ur-2737,15,male (score: -11)
21ur-2738,28,not enriched (score: 2)
21ur-2739,62,male (score: -14)
21ur-274,57,female (score: 6)
21ur-2740,205,female (score: 4)
21ur-2741,18,not enriched (score: 1)
21ur-2742,123,female (score: 3)
21ur-2743,351,male (score: -3)
21ur-2744,14,male (score: -6)
21ur-2745,24,male (score: -10)
21ur-2746,156,male (score: -9)
21ur-2747,267,male (score: -19)
21ur-2748,8,not enriched (score: 2)
21ur-2749,186,male (score: -18)
21ur-275,54,male (score: -4)
21ur-2750,7,male (score: -13)
21ur-2751,22,male (score: -3)
21ur-2752,276,male (score: -12)
21ur-2753,47,male (score: -5)
21ur-2754,56,male (score: -12)
21ur-2755,33,female (score: 10)
21ur-2756,1,female (score: 4)
21ur-2757,477,male (score: -14)
21ur-2758,706,male (score: -22)
21ur-2759,29,not enriched (score: 2)
21ur-276,46,male (score: -16)
21ur-2760,98,not enriched (score: 0)
21ur-2761,592,female (score: 3)
21ur-2762,6,male (score: -7)
21ur-2763,2,male (score: -9)
21ur-2764,57,male (score: -9)
21ur-2765,29,male (score: -14)
21ur-2766,130,male (score: -10)
21ur-2767,39,male (score: -6)
21ur-2768,n.d.,male (score: -4)
21ur-2769,69,male (score: -6)
21ur-277,7,female (score: 4)
21ur-2770,16,male (score: -14)
21ur-2771,32,male (score: -11)
21ur-2772,22,male (score: -16)
21ur-2773,247,male (score: -3)
21ur-2774,373,male (score: -12)
21ur-2775,5,male (score: -14)
21ur-2776,13,n.d.
21ur-2777,253,male (score: -7)
21ur-2778,90,male (score: -9)
21ur-2779,100,female (score: 4)
21ur-278,18,not enriched (score: -2)
21ur-2780,39,male (score: -5)
21ur-2781,88,male (score: -12)
21ur-2782,32,male (score: -11)
21ur-2783,n.d.,male (score: -9)
21ur-2784,210,not enriched (score: 0)
21ur-2785,108,female (score: 3)
21ur-2786,35,male (score: -8)
21ur-2787,418,male (score: -13)
21ur-2788,n.d.,male (score: -3)
21ur-2789,2,female (score: 7)
21ur-279,199,male (score: -8)
21ur-2790,70,male (score: -6)
21ur-2791,22,male (score: -6)
21ur-2792,55,male (score: -9)
21ur-2793,38,male (score: -8)
21ur-2794,93,female (score: 3)
21ur-2795,8,not enriched (score: 2)
21ur-2796,11,female (score: 9)
21ur-2797,2,male (score: -8)
21ur-2798,29,not enriched (score: -2)
21ur-2799,3175,not enriched (score: 0)
21ur-28,109,male (score: -4)
21ur-280,9,male (score: -10)
21ur-2800,11,male (score: -13)
21ur-2801,1,male (score: -6)
21ur-2802,21,male (score: -12)
21ur-2803,16,male (score: -12)
21ur-2804,11,male (score: -3)
21ur-2805,104,male (score: -3)
21ur-2806,15,male (score: -9)
21ur-2807,537,male (score: -18)
21ur-2808,506,male (score: -18)
21ur-2809,37,female (score: 3)
21ur-281,0,male (score: -6)
21ur-2810,31,female (score: 9)
21ur-2811,4,male (score: -14)
21ur-2812,49,male (score: -13)
21ur-2813,22,not enriched (score: -2)
21ur-2814,235,not enriched (score: -1)
21ur-2815,3,not enriched (score: -1)
21ur-2816,373,not enriched (score: -1)
21ur-2817,39,male (score: -7)
21ur-2818,172,male (score: -7)
21ur-2819,397,male (score: -10)
21ur-282,107,male (score: -6)
21ur-2820,55,male (score: -9)
21ur-2821,226,n.d.
21ur-2822,567,male (score: -3)
21ur-2823,412,not enriched (score: 1)
21ur-2824,9,male (score: -8)
21ur-2825,1,male (score: -4)
21ur-2826,351,male (score: -4)
21ur-2827,3915,not enriched (score: -1)
21ur-2828,54,male (score: -13)
21ur-2829,238,male (score: -12)
21ur-283,59,not enriched (score: -2)
21ur-2830,33,male (score: -7)
21ur-2831,462,male (score: -16)
21ur-2833,151,male (score: -7)
21ur-2834,328,male (score: -5)
21ur-2835,67,male (score: -14)
21ur-2836,n.d.,female (score: 5)
21ur-2837,16,not enriched (score: 2)
21ur-2838,92,male (score: -8)
21ur-2839,4,male (score: -8)
21ur-284,14,male (score: -4)
21ur-2840,1,male (score: -8)
21ur-2841,54,male (score: -13)
21ur-2842,18,male (score: -15)
21ur-2843,189,male (score: -4)
21ur-2844,n.d.,not enriched (score: 0)
21ur-2845,423,female (score: 3)
21ur-2846,4,male (score: -7)
21ur-2847,28,not enriched (score: -1)
21ur-2848,205,male (score: -4)
21ur-2849,833,male (score: -11)
21ur-285,81,male (score: -3)
21ur-2850,224,male (score: -17)
21ur-2851,15,male (score: -4)
21ur-2852,6,male (score: -9)
21ur-2853,561,female (score: 8)
21ur-2854,414,male (score: -5)
21ur-2855,1,not enriched (score: -1)
21ur-2856,n.d.,male (score: -15)
21ur-2857,94,male (score: -13)
21ur-2858,1,male (score: -3)
21ur-2859,90,male (score: -9)
21ur-286,26,male (score: -13)
21ur-2860,n.d.,male (score: -9)
21ur-2861,61,not enriched (score: 2)
21ur-2862,258,male (score: -5)
21ur-2863,108,male (score: -19)
21ur-2864,790,male (score: -14)
21ur-2865,1466,male (score: -4)
21ur-2866,303,male (score: -7)
21ur-2867,127,not enriched (score: 0)
21ur-2868,n.d.,female (score: 8)
21ur-2869,1,male (score: -7)
21ur-287,35,male (score: -8)
21ur-2870,858,female (score: 3)
21ur-2871,90,male (score: -4)
21ur-2872,65,not enriched (score: -2)
21ur-2873,44,male (score: -4)
21ur-2874,15,female (score: 10)
21ur-2875,298,female (score: 6)
21ur-2876,7,female (score: 5)
21ur-2877,34,male (score: -12)
21ur-2878,231,male (score: -10)
21ur-2879,10,male (score: -9)
21ur-288,70,not enriched (score: 2)
21ur-2880,41,male (score: -13)
21ur-2881,37,female (score: 6)
21ur-2882,1,male (score: -5)
21ur-2883,241,n.d.
21ur-2884,17,male (score: -4)
21ur-2885,87,female (score: 3)
21ur-2886,98,male (score: -9)
21ur-2887,390,male (score: -5)
21ur-2888,36,male (score: -10)
21ur-2889,173,male (score: -12)
21ur-289,0,n.d.
21ur-2890,16,male (score: -13)
21ur-2891,589,not enriched (score: -1)
21ur-2892,7,not enriched (score: -1)
21ur-2893,12,male (score: -4)
21ur-2894,14,male (score: -4)
21ur-2895,90,male (score: -4)
21ur-2896,45,male (score: -3)
21ur-2897,90,male (score: -14)
21ur-2898,9,not enriched (score: 1)
21ur-2899,31,male (score: -14)
21ur-29,n.d.,not enriched (score: -2)
21ur-290,58,male (score: -12)
21ur-2900,163,male (score: -12)
